date,open,high,low,close,volume
10/2/18,48.99,49.99,48.68,49.5,2042967
10/3/18,49.49,50.64,49.49,49.7,1220606
10/4/18,49.61,49.8,48.57,48.7,599023
10/5/18,49.02,49.0762,43.9,44.55,3087543
10/8/18,44.41,44.69,43.195,44.64,1935365
10/9/18,44.19,46.98,44.19,46.77,1145559
10/10/18,46.64,47.22,45.63,45.72,1248886
10/11/18,45.48,46.32,44.98,45.43,1004672
10/12/18,46.46,46.66,44.44,45.74,714417
10/15/18,45.62,46.33,44.76,45.7,396426
10/16/18,45.97,47.74,45.39,47.67,884268
10/17/18,47.64,48.79,46.42,47.44,1112028
10/18/18,47.2,47.91,46.74,47.26,1009867
10/19/18,47.28,47.7,44.1301,44.33,1393269
10/22/18,44.63,44.7612,41.63,41.73,1347377
10/23/18,41.15,41.175,38.91,40.04,2079038
10/24/18,40.04,40.21,37.86,37.94,2658121
10/25/18,38.21,39.605,37.94,39.37,2145052
10/26/18,38.65,39.0175,36.29,36.51,2069066
10/29/18,36.65,37.11,32.49,32.82,3330935
10/30/18,32.82,35.08,31.96,34.89,2777628
10/31/18,35.57,37.29,35.41,36.5,2003013
11/1/18,36.43,38.655,36.01,38.19,1453331
11/2/18,38.45,39.68,37.45,38.53,1153654
11/5/18,38.54,38.55,36.5,37,1021294
11/6/18,37.19,37.67,36.6601,37.25,649645
11/7/18,37.35,38.4,36.03,37.8,1005734
11/8/18,37.4,39.04,36.58,38.89,2542791
11/9/18,40.5,41.9,35.445,36.72,3545107
11/12/18,36.37,37.2,32.78,33.03,2074293
11/13/18,33.21,35.93,33.21,35,2866552
11/14/18,35.76,37.79,35.55,36.14,1748996
11/15/18,35.7,37.78,35.51,37.55,1357492
11/16/18,37.72,38.05,36.68,37.36,1196687
11/19/18,37.43,37.5,35.155,35.63,1042786
11/20/18,34.8,34.8,32.92,33.52,1620155
11/21/18,34,36.14,33.89,35.83,747485
